"","antigen_iso","iter","y0","y1","t1","alpha","r"
"42","HlyE_IgG",9,4.35328181115386,284.238616409023,3.96410458570154,0.00104003594908331,1.22786543992899
"43","LPS_IgA",9,1.90063492233471,562.176904158626,2.67797791390474,0.000235436339887406,2.24837037405369
"44","LPS_IgG",9,0.533051626117163,32.0627529262808,3.66595912646325,0.00375179832730899,1.16723420899612
"45","Vi_IgG",9,32.6384160161054,1491.45379340347,1.58665654443961,8.46132232817027e-05,1.03933462911994
"46","HlyE_IgA",10,3.30934405812501,319.258088721929,1.28441196651099,0.000448299061620713,1.74930137992105
"47","HlyE_IgG",10,2.06421291749502,55.1973083368717,7.96327223354208,0.000207443820402452,2.09051460553557
"48","LPS_IgA",10,0.27774551450215,4.06173926640574,3.47415053925867,0.0405528182588911,1.52968594747405
"49","LPS_IgG",10,1.51316729438649,113.998180857664,1.20595526027407,0.000672707462257226,1.77358710794201
"50","Vi_IgG",10,277.372120514963,388.960843910614,0.259715104672641,0.000152336297119614,1.0025791896978
"51","HlyE_IgA",11,0.372154197941256,9.85590602194967,11.1798158923286,0.00184390439817354,1.25152824238038
"52","HlyE_IgG",11,1.21290705141757,142.48248989252,10.1788292540999,0.000541774876402651,1.6479440039637
"53","LPS_IgA",11,0.625558767907072,767.290605278618,2.99340040377104,0.00402443802088525,2.05997455169407
"54","LPS_IgG",11,9.98186553291039,389.893999659149,0.780146934090596,6.88362542848946e-05,2.41825891057429
"55","Vi_IgG",11,14.8222584456239,1563.582429208,2.42263308421918,2.43811564661814e-05,1.07931960144422
"56","HlyE_IgA",12,3.0492632376121,58.569079122574,1.24959812547234,0.000165952326601835,1.87839842610789
"57","HlyE_IgG",12,2.65380908896158,125.103468262329,9.43966035342436,0.00322191298857545,1.1688001176233
"58","LPS_IgA",12,2.05563746131631,894.808684891356,2.43652538041827,6.32313712139299e-05,2.71434999994929
"59","LPS_IgG",12,15.2404030993914,328.44291994817,0.498514301960909,3.90956246018704e-05,2.67241886394173
"60","Vi_IgG",12,7.29449533495127,915.871823026457,4.43753925074178,3.42337006486277e-05,1.1368869330652
"61","HlyE_IgA",13,0.814143205760898,23.5781354491369,9.11407571175531,0.000801608679478142,1.27395812849041
"62","HlyE_IgG",13,1.7148026480962,154.134822731266,13.0893641042695,0.00117192216751816,1.42241923931779
"63","LPS_IgA",13,0.834686561542889,8.76743846624292,3.06246454910072,0.00290858084175672,1.86290730833478
"64","LPS_IgG",13,0.581100825105102,54.0885028533593,4.68085132295093,0.00220010542348516,1.29865685702413
"65","Vi_IgG",13,1.88267756447122,503.456098826407,7.94767950582925,3.74988609543459e-05,1.71411019058468
"66","HlyE_IgA",14,1.73290293611723,195.272088240338,4.46495885821296,0.00212248013302342,1.60775344339114
"67","HlyE_IgG",14,3.02769014373322,512.685734719332,8.49535887780283,0.000976984276211827,1.22367302575217
"68","LPS_IgA",14,3.45557890880081,113.417045422437,2.16852887530226,9.64495967060223e-05,2.69646215957872
"69","LPS_IgG",14,1.31536869137293,140.973846766283,2.17097852697064,0.00134015500008976,1.46963006027797
"70","Vi_IgG",14,10.4618990950362,520.313650529546,1.73096144033754,6.00633932101194e-05,1.05009821000363
"71","HlyE_IgA",15,0.324204755945322,15.2392432670215,8.14610582353057,0.00206185338337752,1.13545307616552
"72","HlyE_IgG",15,2.19974622183686,367.675521980743,16.0370232131466,0.000384579510907555,1.4528247924265
"73","LPS_IgA",15,1.24140524492929,6.95946760634846,2.56553491310116,0.00138078928176816,1.89074507817108
"74","LPS_IgG",15,14.3329344848513,365.608147887147,0.446341020133924,4.3493458956163e-05,4.8229791466842
"75","Vi_IgG",15,2.9746607533262,529.610867295006,13.2801441678213,1.36865083818513e-05,1.2471104194352
"76","HlyE_IgA",16,3.91940556217022,138.597844051858,5.73604529566542,0.000520896079311473,1.83738947009373
"77","HlyE_IgG",16,1.29501075482346,94.054499427184,5.45727728701492,0.0010065164190521,1.38484985799107
"78","LPS_IgA",16,1.68486762518971,114.235141419972,2.49777665954972,0.000410202343202815,2.33134272415842
"79","LPS_IgG",16,0.949917443255547,107.109132921212,2.11729430006721,0.000559123600070874,1.52846378507642
"80","Vi_IgG",16,2.1942142285527,727.055277773262,8.82501233012776,3.07598589142569e-05,1.39756851299664
"81","HlyE_IgA",17,2.96666966872723,17.7002608315275,12.1548710632628,0.00110520990806848,1.33445598250036
"82","HlyE_IgG",17,1.37419485553412,420.52048494015,27.351188961303,0.000183194889839954,2.21809845578665
"83","LPS_IgA",17,2.95751680790354,4736.5040683162,2.14501597520443,0.000115369561943835,2.69753466253881
"84","LPS_IgG",17,3.78808267277548,378.497185820226,1.03972047189269,0.000259877549850421,1.51897477504166
"85","Vi_IgG",17,23.3290648115863,122.1668526864,2.55240741980682,4.90779847243821e-05,1.0338045456111
"86","HlyE_IgA",18,12.6871541840375,34.6297552188594,4.87056525915197,0.000503901371757611,2.87854398365401
"87","HlyE_IgG",18,1.14206154262919,117.116522186164,9.70207713292362,0.000228263475932955,2.95589130494591
"88","LPS_IgA",18,2.59051578325814,499.625294030004,2.04701984232394,0.000396430427051253,2.22583470035236
"89","LPS_IgG",18,1.14575063657075,219.817118626762,2.23021055433692,0.000463747655305697,1.5880813443032
"90","Vi_IgG",18,8.78688263709785,677.99158772344,5.2909086573772,0.000163194143743948,1.22066269728709
"91","HlyE_IgA",19,0.633407059204807,670.782356315421,10.781697277718,0.00194228531845488,1.37775176705415
"92","HlyE_IgG",19,0.557342124781792,139.74457140291,21.1085885933157,0.000171501250472504,1.78770312896554
"93","LPS_IgA",19,1.17558747338732,2652.75302147965,3.30762364656056,7.89449329354949e-05,2.28541162783877
"94","LPS_IgG",19,1.27841879769361,68.5481246913729,2.530690018148,0.000606812931343056,1.49595900841353
"95","Vi_IgG",19,25.9611191120616,552.644725045271,1.4611225351634,9.88852965753761e-05,1.02806084754568
"96","HlyE_IgA",20,15.9785947751856,350.389335470867,3.5717654594135,0.000369695819464055,3.42523396464135
"97","HlyE_IgG",20,3.85276086849459,280.773133101888,4.45087185740455,0.00104853639157351,1.21637549019504
"98","LPS_IgA",20,2.0068854641512,8.14268258640264,2.43644010352231,0.000509892825708095,2.04842600854008
"99","LPS_IgG",20,0.746151959843641,123.384528883709,3.06700035229983,0.000918416101896368,1.39196019018473
"100","Vi_IgG",20,0.827451321039199,714.011842404504,11.480959872693,1.37235118867342e-05,1.97521901738029
"101","HlyE_IgA",21,3.35697409078104,524.805205039604,11.2638670921658,0.000697205747962488,1.48417977755664
"102","HlyE_IgG",21,1.77536138608761,341.875466132432,15.7468445631022,0.000311385146127225,2.43501743648731
"103","LPS_IgA",21,1.12239186284711,59.6026950566128,2.27748326009039,0.00179279396809431,1.99448580927057
"104","LPS_IgG",21,0.417760490463611,75.8752918919444,3.42417305922433,0.00211128185866985,1.31265654225995
"105","Vi_IgG",21,0.808726896903826,1108.00918653624,11.8353403443916,2.36676836355045e-05,1.96806601182169
"106","HlyE_IgA",22,1.35187024448363,21.7419806650667,6.02682296248324,0.000354295233312761,1.36792322142982
"107","HlyE_IgG",22,2.88686171404656,807.973583062943,6.58345708352619,0.00124573445413704,1.47888442241868
"108","LPS_IgA",22,2.58381502860255,1221.55196360707,1.10529580944562,8.21075980091939e-05,3.02283906019264
"109","LPS_IgG",22,3.09639954684678,338.874323221287,0.952136378237077,6.29953275623586e-05,2.40145222140521
"110","Vi_IgG",22,14.3469876455704,1165.88070491046,3.69451763297964,1.6969380245164e-05,1.05295144062679
"111","HlyE_IgA",23,1.14384340517511,54.648570130211,9.56709876355886,0.000423939415887257,1.51608025120621
"112","HlyE_IgG",23,3.65231056930489,161.138851467563,5.96107002882188,0.000801256049243512,1.19711459871732
"113","LPS_IgA",23,2.32549983795448,78.1385163726967,1.38491809402154,1.50444711456839e-05,3.21494594691347
"114","LPS_IgG",23,0.650510395742807,23.5767021107989,3.7381094912368,0.00158435166420515,1.28084004685341
"115","Vi_IgG",23,0.832197072686138,682.348382115289,6.01598443874853,7.53840452344741e-06,2.3648861246609
"116","HlyE_IgA",24,7.36427053350641,62.4626331974805,5.27574551904214,0.00120645375923901,2.80191321923623
"117","HlyE_IgG",24,4.19066737796027,345.012549159694,10.3763585279753,0.00237756125361664,1.11128063778834
"118","LPS_IgA",24,1.41550732442487,206.729401672267,2.67425811046673,0.00107729716461922,2.18717911326248
"119","LPS_IgG",24,4.06205904908061,66.1076839554092,1.07125440185044,0.000792498456380178,1.95286399309352
"120","Vi_IgG",24,5.35799586832768,510.373939335943,3.35824998333977,5.04660361213512e-05,1.1016977601765
"121","HlyE_IgA",25,1.11418923843475,13.5263909774471,10.0546981210082,0.00123608024365872,1.29719404599601
"122","HlyE_IgG",25,1.39765104151083,287.580231401241,12.3358542285577,0.000358006290675028,1.56958115730821
"123","LPS_IgA",25,1.46955406848916,45.2623794548193,1.93230579065031,2.28673598092976e-05,4.13058535047928
"124","LPS_IgG",25,2.64263361144849,299.084164110468,1.54805298094728,0.000555562191086436,2.35617739061534
"125","Vi_IgG",25,9.7219867914736,377.503850222447,1.1636434640191,1.36141617752861e-05,1.07275992180721
"126","HlyE_IgA",26,0.777009268588739,404.641741222692,3.40171596535933,0.000494140830213741,1.40645421035182
"127","HlyE_IgG",26,1.74191833968847,329.62595529365,14.5654167046188,0.000156002269928014,2.02055071677547
"128","LPS_IgA",26,2.12348158769721,107.637096933538,2.65819680483198,1.97966069719794e-05,2.75766284922934
"129","LPS_IgG",26,25.5549235339261,97.7282111627406,0.205938026023803,3.03473912400491e-05,4.73220794169251
"130","Vi_IgG",26,2.99453811207536,1088.8245918744,3.98935674055997,2.59121133936281e-05,1.30622351576421
"131","HlyE_IgA",27,4.41509786372772,127.460080376226,6.72700484987633,0.00245664175975264,1.58553635830427
"132","HlyE_IgG",27,1.23691453440398,119.698649885564,22.828505584746,0.000841503824065256,1.31900452223899
"133","LPS_IgA",27,1.31862166781268,74.4457931065609,2.13223985005129,0.000223059947446598,2.18557513163725
"134","LPS_IgG",27,0.157704854871301,41.1859198238903,5.60741595871572,0.00587669940708102,1.091568312551
"135","Vi_IgG",27,28.9702661839198,529.106235457116,1.03320838730414,4.06870783981256e-05,1.02313450622625
"136","HlyE_IgA",28,0.246481090600922,47.6743496395363,12.0907415674051,0.00193807512902148,1.22922069635161
"137","HlyE_IgG",28,1.18515077170509,53.3427557637164,15.4310235617806,0.000497129501207083,1.65815487698244
"138","LPS_IgA",28,1.22307355746171,24.0668793659521,2.55491511496987,0.000450460574377877,2.97969343121713
"139","LPS_IgG",28,0.110931764603233,261.418987107574,8.39108640351221,0.00215320036879468,1.12999750773234
"140","Vi_IgG",28,46.3986331117593,1268.63799780007,2.37553577139201,0.000141450602608936,1.01410339119828
"141","HlyE_IgA",29,2.88599578542813,4.86255586452024,4.4553695089122,0.0054332923652717,1.55892554941562
"142","HlyE_IgG",29,1.63030155373619,93.6129541009416,12.7129352659758,0.00127310051929336,1.26151595080374
"143","LPS_IgA",29,2.61052147440468,866.979728090376,2.0136338995656,7.81160585509155e-06,3.44815578429325
"144","LPS_IgG",29,0.051196710348844,90.0737292007828,11.8711370981231,0.0117313562577968,1.05927900991337
"145","Vi_IgG",29,2.82384660552827,423.616414744148,4.67509741520239,6.74334076758383e-05,1.2450286834461
"146","HlyE_IgA",30,0.928928599960282,217.262169334863,5.35269407723765,0.000551300789665394,1.37707355668328
"147","HlyE_IgG",30,1.62374953073198,55.1129621346739,21.9458926718438,0.00063403271748031,1.74441842726501
"148","LPS_IgA",30,0.800407744926027,893.107190226785,2.60436530342316,0.000865935614775562,2.11240684864776
"149","LPS_IgG",30,0.480521647287353,31.3034857525437,2.11653009477224,0.000534526098935476,1.30194813945875
"150","Vi_IgG",30,6.65980363577657,422.857342253097,1.73236581946442,8.09232000984645e-05,1.13176042072521
"151","HlyE_IgA",31,0.194201305635247,35.0985002310083,12.2029777521245,0.00174555975196488,1.20180972115458
"152","HlyE_IgG",31,2.76013612730469,118.566555662152,7.34558902191483,0.000377066120482253,1.44365502023906
"153","LPS_IgA",31,0.767182166960045,53.0333878829535,3.45305725671238,0.00146012971692451,2.14347743384399
"154","LPS_IgG",31,2.4080252180407,100.019982592755,1.85698647668709,0.000277108896741838,1.84609384299643
"155","Vi_IgG",31,41.3771998142547,631.765230587373,3.47933088195907,1.14502384826716e-05,1.01930888357716
"156","HlyE_IgA",32,6.28546610004701,1098.49716393263,1.37359308998367,0.000483383608036441,2.38510091527588
"157","HlyE_IgG",32,1.7277172007237,54.1079875304336,11.2434979323796,0.000338217966168421,1.88284644056197
"158","LPS_IgA",32,0.961357337400932,34.9960371750682,3.204160110424,0.00064081484251614,1.85404789809848
"159","LPS_IgG",32,0.192338199647901,111.639433869228,4.94353172572961,0.00264345104888359,1.0981841973193
"160","Vi_IgG",32,67.6136577253927,195.488245422302,0.993555962440912,5.90060840431246e-05,1.0112518805984
"161","HlyE_IgA",33,0.790572430772016,58.9629133595119,6.82628089237195,0.00219483150170641,1.60597957384943
"162","HlyE_IgG",33,3.52824295299105,135.952389154747,4.62802402247649,0.00140321394275048,1.34867326455727
"163","LPS_IgA",33,1.39855421577753,144.284967224418,1.82431212832962,0.000303912720925055,2.4584919632122
"164","LPS_IgG",33,191.885722592827,304.316756305795,0.0709159433343094,1.26658647261962e-05,8.71757349106035
"165","Vi_IgG",33,8.04507417166715,1101.41513022535,4.78808241322212,6.02408418281136e-05,1.14908927371607
"166","HlyE_IgA",34,2.53909825428854,42.1086528807225,3.45817156510699,0.00108547239461618,1.62070645876627
"167","HlyE_IgG",34,1.2035012296876,260.595389430244,15.8052158081972,0.00102792815759423,1.31154857933272
"168","LPS_IgA",34,2.72070217618135,185.662855350902,2.09269560896652,1.41386270372514e-05,2.59148731939229
"169","LPS_IgG",34,0.428450957101389,240.399911052088,2.86030996977737,0.00175115448997781,1.29347876302442
"170","Vi_IgG",34,19.4794487585833,289.638266520123,1.82599126777339,8.27861318777608e-05,1.08056749489149
"171","HlyE_IgA",35,7.16666203366536,34.7560167599678,9.3134538005824,0.00349137373455354,2.12645665211127
"172","HlyE_IgG",35,2.70220741472883,257.405675946662,9.83060029554488,0.000352559907428524,1.65075568439601
"173","LPS_IgA",35,1.50501520328453,262.768651952534,2.06393426756045,8.19607568707842e-05,2.3066060842957
"174","LPS_IgG",35,0.746741652789962,83.1570062902431,2.82918872232288,0.00153451639453901,1.5138052378613
"175","Vi_IgG",35,21.5046674011733,466.91234846912,1.50559173450607,4.27988211063514e-05,1.04946252335969
"176","HlyE_IgA",36,0.345749760892269,179.060328314574,3.14115321996897,0.00162066292577739,1.48036454239674
"177","HlyE_IgG",36,3.19041180199615,153.694462686078,5.22393004079559,0.00279808506815644,1.19982166204518
"178","LPS_IgA",36,1.28942063843775,55.1489850537264,2.08034552977303,0.000298915390360984,1.91375262056397
"179","LPS_IgG",36,0.69594475277164,163.13290669541,4.07976749388757,0.00292669932845835,1.60539811260458
"180","Vi_IgG",36,6.15423215233705,601.945271221388,5.22957493293272,6.41953358640618e-05,1.15706901252399
"181","HlyE_IgA",37,3.79631173748145,24.6668810561169,7.53915419501316,0.0019601191828733,2.00237147751504
"182","HlyE_IgG",37,1.68731076800812,49.4445183661751,12.9644370850072,0.000330547561933239,1.70487485680804
"183","LPS_IgA",37,2.05639201871743,2616.01223099434,3.48580845967931,7.24017563419596e-05,2.6103185233201
"184","LPS_IgG",37,0.605461682743781,102.809378289736,6.06782365746362,0.002627269986141,1.43040700272288
"185","Vi_IgG",37,31.4774054136001,343.772950707907,0.755903164721065,3.99452816144518e-05,1.01450517205075
"186","HlyE_IgA",38,3.088544671912,574.894674464689,2.73559783821538,0.000355786402556068,1.8706623806063
"187","HlyE_IgG",38,1.85868267953909,105.684016008491,14.0123628407404,0.000438855656341692,1.67166807264746
"188","LPS_IgA",38,1.51759523529184,340.873695734252,3.28228557048714,9.99370570150313e-05,1.91629528749127
"189","LPS_IgG",38,8.45949940600173,2485.99600265415,0.3574427748537,0.000293025770174745,1.89832801908497
"190","Vi_IgG",38,30.7789187665087,699.796272765803,1.80199610915077,0.000252664003824175,1.04459783338267
"191","HlyE_IgA",39,2.7333555674447,16.5510503302757,2.30181052948791,0.00124273584887326,1.92194113718141
"192","HlyE_IgG",39,2.49536247696533,60.2041812390575,8.3216454024683,0.000552763674223956,1.61005143847568
"193","LPS_IgA",39,1.89745592104117,1113.65787374462,2.80437304325332,0.00024208782122864,1.81444123671054
"194","LPS_IgG",39,0.179270399721524,300.313558049183,5.89214436401509,0.00462638265621531,1.25145279522531
"195","Vi_IgG",39,0.334988190505779,1020.44933019501,30.3953610582496,6.1787164638456e-06,2.71773403370983
"196","HlyE_IgA",40,1.15164804603536,11.0453659443594,12.6896918686343,0.00186976972015624,1.35004974710959
"197","HlyE_IgG",40,3.66207526859753,462.717062144179,6.57345783011701,0.000333069293847281,2.25841123408653
"198","LPS_IgA",40,0.667646791850755,74.4876691148854,2.15934729977153,0.00143875086026943,1.97565659877365
"199","LPS_IgG",40,8.27641579765061,159.998431134999,0.500299179752808,0.000285679501396869,2.44519462344494
"200","Vi_IgG",40,11.8614067556883,1545.27249155299,3.50766298680859,3.54105768987701e-05,1.05626627198486
"201","HlyE_IgA",41,0.722808471456509,329.450591149241,5.59436588876737,0.00110379614438794,1.43335501102913
"202","HlyE_IgG",41,2.14100854344729,382.551153691391,11.6183994386982,0.00146362360047569,1.55790365098244
"203","LPS_IgA",41,1.00178104417847,125.447546230379,2.42489203075924,0.00066371348506908,1.7795324204567
"204","LPS_IgG",41,0.618952961685508,138.973559231039,3.09763835441052,0.00280842907501351,1.24092249372924
"205","Vi_IgG",41,20.9343217280603,507.202364401791,1.58205399561693,0.000105585447917446,1.02774693209601
"206","HlyE_IgA",42,78.9701552939083,134.232955969569,1.79249588892095,0.000139360006251701,4.72154907642204
"207","HlyE_IgG",42,0.837179311712718,239.461396134792,9.46196426011635,0.000397180389049223,2.58282464355033
"208","LPS_IgA",42,1.24516991684776,4763.75460236721,1.66306618836659,0.000150965382862192,2.30579232221839
"209","LPS_IgG",42,36.310973650227,1315.48518329416,0.343870550195989,2.24549382808236e-05,4.74117599811561
"210","Vi_IgG",42,10.7461763185194,844.326444407206,3.49222825164249,6.02119331626709e-05,1.10953403019177
"211","HlyE_IgA",43,0.80695368817365,14.3719137242382,5.53449320450409,0.00114211896576467,1.4444685411938
"212","HlyE_IgG",43,3.39179744283081,264.590126446701,3.74975310819407,0.00100256857212561,1.1934183150664
"213","LPS_IgA",43,1.31776220670003,42.2398515909066,2.35521495662163,0.000219815939593577,3.13331690310857
"214","LPS_IgG",43,6.78680305958075,106.123990815856,0.555148296514769,0.000140029141982329,2.34128082903548
"215","Vi_IgG",43,12.601048187733,745.589538795177,3.06408808551089,2.35944274220313e-05,1.053633039083
"216","HlyE_IgA",44,4.92025323643617,40.6802550135182,5.70983427726114,0.00109121884614163,2.03619132144836
"217","HlyE_IgG",44,2.56570424399328,57.5144029967135,6.44342351130015,0.00126819582344172,1.50070658907823
"218","LPS_IgA",44,1.75781049910988,137.174958576154,2.3506667233941,0.000847448913146251,3.74691921984797
"219","LPS_IgG",44,0.600020174598765,23.5925644169313,4.41033213199326,0.00319640032751584,1.33024845957879
"220","Vi_IgG",44,7.35985329648993,1051.14609692846,3.66797595856079,3.55027641902536e-05,1.14896558095848
"221","HlyE_IgA",45,2.61267081791165,88.2747290650814,1.87761808972168,0.000987731162476162,1.70535433471468
"222","HlyE_IgG",45,1.67372720698879,430.319125620458,13.7542793342303,0.00128987495424607,1.30762000737011
"223","LPS_IgA",45,0.504699033821374,45.8569585830622,3.10207114594789,0.0134853684474685,1.7767024105361
"224","LPS_IgG",45,3.40573235940491,763.703381337232,1.28163037769938,0.000176459353481798,2.17447471902237
"225","Vi_IgG",45,11.3382277157886,269.240313390588,2.2697098410563,9.58414871216362e-06,1.0893834264906
"226","HlyE_IgA",46,0.889283674893163,10.6130205814949,5.84642287582961,0.00282261928684757,1.35345821652327
"227","HlyE_IgG",46,1.2131933312614,558.11559324373,12.5767516184619,0.000374791757339121,2.11594435320902
"228","LPS_IgA",46,1.58067504584223,2057.81172778938,2.38411980090982,0.000398720455260845,1.84091726565654
"229","LPS_IgG",46,2.86048159352422,17.1958528843605,2.02817424162653,0.00114643288088617,1.74647735302869
"230","Vi_IgG",46,101.660618906057,287.854778863883,0.949538027030404,0.000214498030812424,1.00847749732081
"231","HlyE_IgA",47,4.50573035997068,32.0135413405647,9.50444895466041,0.00113865219626825,1.93343793924938
"232","HlyE_IgG",47,4.00030256696321,24.0384935132398,2.99360994913331,0.000532967559301844,1.40636886392934
"233","LPS_IgA",47,0.712164040604047,2.4418450432961,4.29173036456378,0.00907973746802532,1.69242039541327
"234","LPS_IgG",47,1.55341696787557,59.3922267572482,1.22926201313799,0.000174958807056062,1.605409615278
"235","Vi_IgG",47,1.40647559891662,391.466251921246,5.38280707900434,4.28116626788228e-05,1.25478123601734
"236","HlyE_IgA",48,2.63101841164941,38.0504292985456,13.9300726062506,0.000513638935226,1.64717599789262
"237","HlyE_IgG",48,1.79048762687066,77.8837709668701,6.77920609524818,0.000359459156219103,3.07065710721104
"238","LPS_IgA",48,0.766061366136989,199.216621148917,4.82934090615408,0.00627601533926158,1.37593576047096
"239","LPS_IgG",48,5.93050873867414,95.8657617100025,0.783151590154379,0.000187888848756186,2.29207699856868
"240","Vi_IgG",48,4.68183440494875,523.233672649422,2.90211563405502,5.7462959519792e-05,1.17812673280116
"241","HlyE_IgA",49,1.86467541922434,126.820466076145,1.77565079357962,0.000275859190991226,1.64913472189956
"242","HlyE_IgG",49,2.2495135661026,159.918844849729,9.32156003108788,0.000354699360187289,1.56811466820133
"243","LPS_IgA",49,2.56546821006056,379.933151724297,2.21735490218776,1.75527486865472e-05,3.62414466226875
"244","LPS_IgG",49,1.73942743721016,43.6970448680172,2.5880896068104,0.00142403626403486,1.50399950149927
"245","Vi_IgG",49,49.2332889805585,303.532100784875,1.06083082681912,0.000153237737908017,1.01256801731908
"246","HlyE_IgA",50,1.18937504868317,69.8997358428869,6.23288931644885,0.0026713535164984,1.3743054888023
"247","HlyE_IgG",50,10.5346518529091,262.882882182499,2.29379580017467,0.00279347203459326,1.32153142343595
"248","LPS_IgA",50,2.21855925285126,318.2905479581,2.05212942924459,5.03095867782527e-06,2.84525965129532
"249","LPS_IgG",50,1.18398989287235,103.507555063056,2.07844080576453,0.000243432709659471,1.76345736301651
"250","Vi_IgG",50,1.56498932048878,657.669440087804,8.38731126410071,5.88384557777078e-06,1.44964270521708
"251","HlyE_IgA",51,2.63877290397339,354.532775056227,2.6113386955146,0.000128197309556073,1.75972177367333
"252","HlyE_IgG",51,4.5488297405401,412.676482549134,5.71926328060717,0.00596927380308968,1.0321394831503
"253","LPS_IgA",51,3.05087977547272,10897.514342796,1.60579666834028,4.87761058127576e-05,2.40004866957626
"254","LPS_IgG",51,0.251296942811506,58.5488429517794,3.28379576916863,0.000850309633590092,1.18439778128667
"255","Vi_IgG",51,29.8579160802856,771.079785945341,2.3285039970127,2.5582552034487e-05,1.02550425443872
"256","HlyE_IgA",52,0.295247881265455,114.923006872123,6.61936868104308,0.00705294513320615,1.19619621962556
"257","HlyE_IgG",52,11.3641083677123,120.873465623906,1.66328572759272,0.00202300752718538,1.12522664793909
